judet,localitate,url,rss_url,tier,cms,site_viu,feed_viu,feed_items,newest_real_date,candidat_loader,activ_august,respins_motiv
SUCEAVA,BAIA,https://www.comunabaia.ro,https://www.comunabaia.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-26,yes,yes,
SUCEAVA,MUNICIPIUL FALTICENI,http://www.falticeni.ro,,municipiu,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,BOSANCI,https://comunabosanci.ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
SUCEAVA,ORAS BROSTENI,https://www.brosteni.primarievn.ro,,oras,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,MUNICIPIUL SUCEAVA,http://primariasv.ro,,municipiu,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,ORAS VICOVU DE SUS,https://www.primaria-vicovudesus.ro,,oras,unknown,yes,no,,,no,no,feed nu raspunde
SUCEAVA,BURLA,http://www.burla.ro,https://www.burla.ro/index.php?format=feed&type=rss,comuna,joomla,yes,yes,2,2020-03-23,no,no,
SUCEAVA,CAPU CAMPULUI,http://www.comunacapucampului.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,MUNICIPIUL VATRA DORNEI,http://www.vatra-dornei.ro,,municipiu,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,CIPRIAN PORUMBESCU,http://www.ciprian-porumbescu.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,CIOCANESTI,http://www.ciocanestibucovina.eu,,comuna,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,COSNA,http://www.comunacosna.ro,https://www.comunacosna.ro/feed/,comuna,wordpress,yes,yes,10,2026-05-18,yes,no,
SUCEAVA,BOTOSANA,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
SUCEAVA,CARLIBABA,http://www.primariacirlibaba.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
SUCEAVA,CRUCEA,http://primariacruceasv.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,DOLHESTI,http://www.comunadolhesti.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,DUMBRAVENI,https://www.comuna-dumbraveni.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
SIBIU,VURPAR,https://www.vurpar.ro,https://www.vurpar.ro/feed/,comuna,wordpress,yes,yes,7,2019-04-16,no,no,
SUCEAVA,BUNESTI,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
SUCEAVA,COMANESTI,http://www.comunacomanesti.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,ORAS SIRET,https://siretromania.ro,,oras,wordpress,yes,no,,,no,no,feed nu raspunde
SIBIU,MARPOD,http://www.primariamarpod.ro/index.php?lc=ro,https://primariamarpod.ro/feed/,comuna,wordpress,yes,yes,6,2025-05-26,no,no,
SUCEAVA,MUNICIPIUL CAMPULUNG MOLDOVENESC,https://www.campulungmoldovenesc.ro,,municipiu,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,DRAGOIESTI,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
SUCEAVA,FRATAUTII VECHI,https://www.primariafratautiivechi.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,DORNA CANDRENILOR,http://primaria-dornacandrenilor.ro,https://primaria-dornacandrenilor.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-03,yes,yes,
SUCEAVA,GRAMESTI,http://www.comunagramesti.ro,,comuna,unknown,no,no,,,no,no,site mort
SUCEAVA,CORNU LUNCII,https://www.comunacornuluncii.ro,https://www.comunacornuluncii.ro/feed/,comuna,wordpress,yes,yes,12,2026-09-01,yes,yes,
SUCEAVA,DARMANESTI,https://primariadarmanestisv.ro,https://primariadarmanestisv.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
SUCEAVA,ORAS GURA HUMORULUI,http://www.primariagh.ro,https://primariagurahumorului.ro/feed/,oras,wordpress,yes,yes,10,2026-09-04,yes,yes,
SUCEAVA,BILCA,https://primaria-bilca.ro,https://primaria-bilca.ro/feed/,comuna,wordpress,yes,yes,10,2026-07-02,yes,no,
SUCEAVA,FUNDU MOLDOVEI,https://fundumoldovei.ro,https://fundumoldovei.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-02,yes,yes,
SUCEAVA,HORODNIC DE JOS,http://horodnicdejos.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
SUCEAVA,BOGDANESTI,http://comunabogdanesti.ro/v2,https://comunabogdanesti.ro/v2/index.php/feed/,comuna,wordpress,yes,yes,3,2022-10-07,no,no,
SUCEAVA,BREAZA,http://www.comunabreaza.eu,,comuna,unknown,no,no,,,no,no,site mort
SUCEAVA,BERCHISESTI,https://comunaberchisesti.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
SUCEAVA,FORASTI,http://www.primariaforasti.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
SIBIU,SURA MARE,https://primariasuramare.ro,https://primariasuramare.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-06,yes,yes,
SUCEAVA,GALANESTI,http://www.galanesti.ro,https://galanesti.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-04,yes,yes,
SUCEAVA,DORNESTI,http://primariadornesti.ro,https://primariadornesti.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-03,yes,yes,
SUCEAVA,DORNA-ARINI,http://www.dornaarinisv.ro,https://dornaarinisv.ro/feed/,comuna,wordpress,yes,yes,2,2021-12-06,no,no,
SUCEAVA,FRATAUTII NOI,https://www.primaria-fratautii-noi.ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
SUCEAVA,ORAS FRASIN,https://www.primariaorasuluifrasin.ro,https://www.primariaorasuluifrasin.ro/feed/,oras,wordpress,yes,yes,10,2026-09-04,yes,yes,
SUCEAVA,FRUMOSU,http://comunafrumosu.ro,https://comunafrumosu.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-01,yes,yes,
SUCEAVA,HANTESTI,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
SUCEAVA,BRODINA,http://www.brodina.ro,https://brodina.ro/index.php/feed/,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
SUCEAVA,DRAGUSENI,https://comunadragusenisv.ro,https://comunadragusenisv.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-25,yes,yes,
SUCEAVA,HARTOP,https://comunahirtop.ro,https://comunahirtop.ro/feed/,comuna,wordpress,yes,yes,8,2026-05-25,yes,no,
SIBIU,NOCRICH,https://www.nocrich.ro,https://nocrich.ro/feed/,comuna,wordpress,yes,yes,10,2026-07-27,yes,no,
SUCEAVA,BALACEANA,https://comunabalaceana.ro,https://comunabalaceana.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-01,yes,yes,
SUCEAVA,BOROAIA,https://www.comunaboroaia.ro,https://www.comunaboroaia.ro/feed/,comuna,wordpress,yes,yes,10,2026-05-29,yes,no,
SUCEAVA,PARTESTII DE JOS,http://www.comunapirtestiidejos.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,IACOBENI,http://www.comunaiacobeni.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,BALCAUTI,http://balcauti.ro,https://balcauti.ro/index.php/feed/,comuna,wordpress,yes,yes,10,2026-08-15,yes,yes,
SUCEAVA,IASLOVAT,http://www.comunaiaslovat.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
SUCEAVA,MARGINEA,http://comuna-marginea.ro,https://comuna-marginea.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-03,yes,yes,
SUCEAVA,ARBORE,https://primariarbore.ro,https://primariarbore.ro/feed/,comuna,wordpress,yes,yes,10,2025-02-11,no,no,
SUCEAVA,ILISESTI,http://www.comunailisesti.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,HORODNICENI,https://comunahorodnicenisv.ro,https://comunahorodnicenisv.ro/feed/,comuna,wordpress,yes,yes,10,2026-06-12,yes,no,
SUCEAVA,CALAFINDESTI,https://www.comunacalafindestisv.ro,,comuna,unknown,no,no,,,no,no,site mort
SUCEAVA,CACICA,https://www.comuna-cacica.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
SUCEAVA,PALTINOASA,http://www.comunapaltinoasa.ro,,comuna,unknown,no,no,,,no,no,site mort
SUCEAVA,MALINI,https://www.comunamalini.ro,https://www.comunamalini.ro/feed/,comuna,wordpress,yes,yes,10,2026-05-22,yes,no,
SUCEAVA,MOLDOVITA,http://www.primariamoldovita.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,OSTRA,http://www.primariacomuneiostra.ro,https://www.primariacomuneiostra.ro/feed,comuna,wordpress,yes,yes,1,2020-03-20,no,no,
SUCEAVA,MOLDOVA-SULITA,http://www.moldovasulita.eu,,comuna,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,FANTANA MARE,https://comunafantanamare.ro,https://comunafantanamare.ro/feed/,comuna,wordpress,yes,yes,10,2026-07-30,yes,no,
SUCEAVA,STROIESTI,http://stroiestisuceava.ro,https://stroiestisuceava.ro/feed,comuna,wordpress,yes,yes,10,2026-09-01,yes,yes,
SUCEAVA,MUSENITA,http://primariamusenita.ro,https://primariamusenita.ro/wp/feed/,comuna,wordpress,yes,yes,2,2016-02-03,no,no,
SUCEAVA,MOARA,https://www.comunamoara.ro,https://www.comunamoara.ro/feed/,comuna,wordpress,yes,yes,10,2025-09-01,no,no,
SUCEAVA,PREUTESTI,https://www.comunapreutesti.ro,https://www.comunapreutesti.ro/feed/,comuna,wordpress,yes,yes,10,2026-05-06,yes,no,
SUCEAVA,SATU MARE,https://www.primariasatumaresv.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
SUCEAVA,POJORATA,https://primariapojorata.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,MANASTIREA HUMORULUI,https://www.manastirea-humorului.ro,https://www.manastirea-humorului.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-24,yes,yes,
SUCEAVA,UDESTI,https://www.primariaudesti.ro,,comuna,e-adm,yes,no,,,no,no,feed nu raspunde
SUCEAVA,ULMA,http://www.comunaulma.ro,https://www.comunaulma.ro/index.php?format=feed&type=rss,comuna,joomla,yes,yes,1,2020-03-02,no,no,
SUCEAVA,SARU DORNEI,http://saru-dornei.ro,https://saru-dornei.ro/feed/,comuna,wordpress,yes,yes,1,2014-02-03,no,no,
SUCEAVA,SCHEIA,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
SUCEAVA,SERBAUTI,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
SUCEAVA,SIMINICEA,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
SUCEAVA,STRAJA,http://www.primariastrajasv.ro,https://primariastrajasv.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
SUCEAVA,STULPICANI,http://www.comunastulpicani.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,VALEA MOLDOVEI,http://www.comunavaleamoldovei.ro,https://www.comunavaleamoldovei.ro/feed/,comuna,wordpress,yes,yes,7,2026-08-14,yes,yes,
SUCEAVA,VULTURESTI,https://vulturesti-suceava.ro,https://vulturesti-suceava.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-28,yes,yes,
SUCEAVA,FANTANELE,http://primariafintinele.ro,http://primariafintinele.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-02,yes,yes,
SUCEAVA,SLATINA,https://www.comunaslatina.ro,https://www.comunaslatina.ro/feed/,comuna,wordpress,yes,yes,10,2026-06-30,yes,no,
SUCEAVA,VADU MOLDOVEI,https://www.comunavadumoldovei.ro,https://www.comunavadumoldovei.ro/feed/,comuna,wordpress,yes,yes,12,2026-06-30,yes,no,
TELEORMAN,ORAS VIDELE,http://www.primariavidele.ro,,oras,joomla,yes,no,,,no,no,feed nu raspunde
SUCEAVA,IZVOARELE SUCEVEI,https://primariaizvoarelesucevei.ro,https://www.primariaizvoarelesucevei.ro/feed/,comuna,wordpress,yes,yes,12,2026-08-19,yes,yes,
SUCEAVA,PUTNA,https://primariaputna.ro,https://primariaputna.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-03,yes,yes,
SUCEAVA,RADASENI,https://www.comunaradaseni.ro,https://www.comunaradaseni.ro/feed/,comuna,wordpress,yes,yes,10,2025-06-02,no,no,
SUCEAVA,RASCA,https://www.comunarasca.ro,https://www.comunarasca.ro/feed/,comuna,wordpress,yes,yes,10,2026-06-23,yes,no,
SUCEAVA,PANACI,http://www.panaci.ro,https://www.panaci.ro/feed/,comuna,wordpress,yes,yes,12,2026-08-28,yes,yes,
SUCEAVA,GRANICESTI,https://comunagranicesti.ro,https://comunagranicesti.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-19,yes,yes,
SUCEAVA,HORODNIC DE SUS,http://horodnicdesus.ro,,comuna,wordpress,yes,no,,,no,no,feed nu raspunde
TELEORMAN,BRANCENI,http://www.primariabrinceni.ro,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,ORAS ZIMNICEA,https://orasulzimnicea.ro,https://orasulzimnicea.ro/feed/,oras,wordpress,yes,yes,10,2026-09-02,yes,yes,
TELEORMAN,BUJORU,http://www.bujoru.ro,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,BEUCA,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
SUCEAVA,POIENI-SOLCA,http://comunapoienisolca.ro,https://comunapoienisolca.ro/feed/,comuna,wordpress,yes,yes,10,2026-06-03,yes,no,
SUCEAVA,ORAS SALCEA,http://www.primariasalcea.ro,,oras,unknown,yes,no,,,no,no,feed nu raspunde
TELEORMAN,BABAITA,http://www.primariababaitatr.ro,,comuna,unknown,no,no,,,no,no,site mort
SUCEAVA,POIANA STAMPEI,http://www.poianastampei.ro,https://poianastampei.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-31,yes,yes,
TELEORMAN,MUNICIPIUL TURNU MAGURELE,http://www.municipiulturnumagurele.ro,https://www.municipiulturnumagurele.ro/feed/,municipiu,wordpress,yes,yes,10,2026-09-04,yes,yes,
TELEORMAN,BOGDANA,https://www.comuna-bogdana.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
TELEORMAN,BRAGADIRU,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,BALACI,http://www.comunabalaci.ro,https://www.comunabalaci.ro/index.php?format=feed&type=rss,comuna,joomla,yes,yes,1,2023-04-10,no,no,
TELEORMAN,MUNICIPIUL ROSIORI DE VEDE,https://www.primariarosioriidevede.ro/index.php/ro,,municipiu,wordpress,yes,no,,,no,no,feed nu raspunde
SUCEAVA,SADOVA,http://comunasadova.ro,https://comunasadova.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-01,yes,yes,
TELEORMAN,BOTOROAGA,http://www.botoroaga.ro,https://www.botoroaga.ro/feed/,comuna,wordpress,yes,yes,12,2026-07-10,yes,no,
SUCEAVA,TODIRESTI,http://www.comunatodiresti.ro,,comuna,unknown,no,no,,,no,no,site mort
SUCEAVA,VATRA MOLDOVITEI,http://www.primariavatramoldovitei.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
SUCEAVA,VICOVU DE JOS,https://www.primariavicovudejos.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
SUCEAVA,VERESTI,http://www.eprimarii.ro/veresti,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
SUCEAVA,ZAMOSTEA,http://www.eprimarii.ro/zamostea,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
TELEORMAN,BECIU,http://primariabeciu.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
TELEORMAN,CALMATUIU DE SUS,http://www.primariacalmatuiudesus.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
TELEORMAN,CRANGENI,http://www.comunacringeni.ro,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,MUNICIPIUL ALEXANDRIA,https://www.alexandria.ro,,municipiu,unknown,yes,no,,,no,no,feed nu raspunde
SUCEAVA,VAMA,https://www.comuna-vama.info,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
SUCEAVA,SUCEVITA,https://www.primariasucevita.ro,https://www.primariasucevita.ro/feed/,comuna,wordpress,yes,yes,12,2026-09-02,yes,yes,
TELEORMAN,DIDESTI,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,CALMATUIU,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,CIOLANESTI,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,CONTESTI,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,CREVENICU,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,COSMESTI,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,CERVENIA,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,FRUMOASA,https://www.comunafrumoasa.ro,https://www.comunafrumoasa.ro/feed/,comuna,wordpress,yes,yes,10,2026-06-16,yes,no,
TELEORMAN,BUJORENI,http://www.comunabujoreni.ro,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,DRAGANESTI-VLASCA,https://www.draganestivlasca.ro,,comuna,joomla,yes,no,,,no,no,feed nu raspunde
TELEORMAN,FRASINET,https://www.primariafrasinettr.ro,https://www.primariafrasinettr.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-31,yes,yes,
TELEORMAN,DRACSENEI,https://primaria-comunei-dracsenei.webnode.ro,https://primaria-comunei-dracsenei.webnode.ro/rss/all.xml,comuna,other,yes,yes,2,2014-06-04,no,no,
SUCEAVA,PATRAUTI,https://primariapatrautisv.ro,https://primariapatrautisv.ro/feed,comuna,wordpress,yes,yes,10,2026-09-03,yes,yes,
TELEORMAN,DOBROTESTI,http://www.primaria-dobrotesti.ro,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,NASTURELU,http://www.primarianasturelu.ro,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,CALINESTI,http://www.calinestitr.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
TELEORMAN,NANOV,https://www.primaria-nanov.ro,https://www.primaria-nanov.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-25,yes,yes,
SUCEAVA,IPOTESTI,https://primariaipotesti.ro,https://primariaipotesti.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-04,yes,yes,
TELEORMAN,PERETU,https://primariaperetu.ro,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,GRATIA,http://primaria-gratia.ro,https://primaria-gratia.ro/anunturi/feed/,comuna,wordpress,yes,yes,10,2026-06-10,yes,no,
TELEORMAN,MOSTENI,https://www.comunamosteni.ro,https://www.comunamosteni.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-28,yes,yes,
TELEORMAN,PIETROSANI,http://primariapietrosani.ro,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,BLEJESTI,https://www.primariablejesti.ro,https://www.primariablejesti.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-14,yes,yes,
TELEORMAN,POENI,http://primaria-poeni.ro,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,CIUPERCENI,http://www.primariaciuperceni.eu,,comuna,other,yes,no,,,no,no,feed nu raspunde
TELEORMAN,MARZANESTI,http://www.primariamarzanesti.ro,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,ORBEASCA,http://primariaorbeasca.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
TELEORMAN,DRACEA,http://primariadracea.blogspot.com,https://primariadracea.blogspot.com/feeds/posts/default,comuna,other,yes,yes,1,2024-09-07,no,no,
TELEORMAN,PLOPII-SLAVITESTI,https://www.primariaplopiislavitesti.ro,https://www.primariaplopiislavitesti.ro/feed/,comuna,wordpress,yes,yes,10,2026-07-09,yes,no,
TELEORMAN,NENCIULESTI,https://primaria-nenciulesti.weebly.com,,comuna,other,yes,no,,,no,no,feed nu raspunde
TELEORMAN,PUTINEIU,http://www.putineiu.ro,https://www.putineiu.ro/index.php?format=feed&type=rss,comuna,joomla,yes,yes,1,2023-04-10,no,no,
TELEORMAN,SALCIA,http://www.primariasalciatr.ro,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,CRANGU,https://www.primariacrangu.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
SUCEAVA,ZVORISTEA,http://primaria-zvoristea.ro,http://primaria-zvoristea.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-25,yes,yes,
TELEORMAN,FANTANELE,https://primariafantanele.ro,https://primariafantanele.ro/feed/,comuna,wordpress,yes,yes,10,2021-07-13,no,no,
TELEORMAN,PIATRA,https://primariapiatra.ro,https://primariapiatra.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-25,yes,yes,
TELEORMAN,POROSCHIA,https://primariaporoschia.ro,https://www.primariaporoschia.ro/feed/,comuna,wordpress,yes,yes,3,2026-07-27,yes,no,
TELEORMAN,SACENI,http://www.primariasaceni.ro,https://www.primariasaceni.ro/feed,comuna,wordpress,yes,yes,1,2020-03-20,no,no,
TELEORMAN,SILISTEA,http://primariasilistea-tr.ro,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,IZVOARELE,https://www.comunaizvoareletr.ro,https://www.comunaizvoareletr.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
TELEORMAN,MERENI,https://comunamereni.ro,https://comunamereni.ro/index.php/feed/,comuna,wordpress,yes,no,0,,no,no,feed nu raspunde
TELEORMAN,SCRIOASTEA,http://www.scrioastea.ro,https://www.scrioastea.ro/?format=feed&type=rss,comuna,joomla,yes,yes,1,2022-01-12,no,no,
TELEORMAN,BUZESCU,https://primariabuzescu.weebly.com,,comuna,other,yes,no,,,no,no,feed nu raspunde
TELEORMAN,ISLAZ,http://islaztr.ro,,comuna,unknown,no,no,,,no,no,site mort
SUCEAVA,VOLOVAT,https://www.comunavolovat.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
TELEORMAN,PURANI,https://primariapurani.ro,https://primariapurani.ro/feed,comuna,wordpress,yes,yes,0,,no,no,
TELEORMAN,LUNCA,http://www.primariaonline.ro/judet-Teleorman/primarie-LUNCA,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
TELEORMAN,TATARASTII DE SUS,https://www.primariatatarastiidesus.ro,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,SEACA,http://www.comuna-seaca.ro,https://comuna-seaca.ro/feed/,comuna,wordpress,yes,yes,0,,no,no,
TELEORMAN,MAVRODIN,https://www.primariamavrodin.ro,https://www.primariamavrodin.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-25,yes,yes,
TELEORMAN,SMARDIOASA,https://primariasmardioasa.ro,https://primariasmardioasa.ro/feed/,comuna,wordpress,yes,yes,10,2026-07-27,yes,no,
TELEORMAN,STEJARU,https://primariastejaru.ro,https://primariastejaru.ro/feed/,comuna,wordpress,yes,yes,10,2025-04-14,no,no,
TELEORMAN,FURCULESTI,http://www.primaria-furculesti.ro,https://primaria-furculesti.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-31,yes,yes,
TELEORMAN,LITA,http://primaria-lita.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
TELEORMAN,SILISTEA-GUMESTI,http://primariasilisteagumesti.ro,https://primariasilisteagumesti.ro/feed/,comuna,wordpress,yes,yes,10,2026-09-01,yes,yes,
TELEORMAN,TRAIAN,http://primariatraiantr.freewb.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
TELEORMAN,TIGANESTI,http://www.comunatiganesti.ro,,comuna,other,yes,no,,,no,no,feed nu raspunde
TELEORMAN,NECSESTI,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,OLTENI,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,LISA,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,GALATENI,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,SCURTU MARE,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,SARBENI,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,SEGARCEA-VALE,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,RASMIRESTI,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,RADOIESTI,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,PLOSCA,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,DRAGANESTI DE VEDE,http://www.primariadraganestidevede.ro,http://www.primariadraganestidevede.ro/?format=feed&type=rss,comuna,joomla,yes,yes,1,2022-01-12,no,no,
TELEORMAN,TROIANUL,http://www.comunatroianul.ro,https://www.comunatroianul.ro/index.php?format=feed&type=rss,comuna,joomla,yes,yes,1,2023-04-10,no,no,
TELEORMAN,SFINTESTI,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,MALDAENI,https://www.primariamaldaeni.ro,https://www.primariamaldaeni.ro/feed/,comuna,wordpress,yes,yes,10,2026-07-30,yes,no,
TELEORMAN,SLOBOZIA MANDRA,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,SUHAIA,https://primariasuhaia.ro,https://primariasuhaia.ro/index.php/feed/,comuna,wordpress,yes,yes,0,,no,no,
TELEORMAN,STOROBANEASA,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,SAELELE,https://primariasaelele.ro,https://primariasaelele.ro/feed/,comuna,wordpress,yes,yes,100,2026-07-27,yes,no,
SUCEAVA,MITOCU DRAGOMIRNEI,https://mitocudragomirnei.ro,https://mitocudragomirnei.ro/feed/,comuna,wordpress,yes,yes,10,2026-08-19,yes,yes,
TELEORMAN,TALPA,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,TATARASTII DE JOS,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,TRIVALEA-MOSTENI,http://www.trivaleamosteni.ro,https://www.trivaleamosteni.ro/feed/,comuna,wordpress,yes,yes,10,2026-04-17,yes,no,
TIMIS,BECICHERECU MIC,http://becicherecu-mic.ro,,comuna,unknown,yes,no,,,no,no,feed nu raspunde
TELEORMAN,UDA-CLOCOCIOV,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TIMIS,BRESTOVAT,http://www.brestovat.ro,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,VARTOAPE,https://N/A,,comuna,unknown,no,no,,,no,no,site mort
TIMIS,CARPINIS,http://primariacarpinis.ro,,comuna,unknown,no,no,,,no,no,site mort
TELEORMAN,MAGURA,http://www.primariemagura.ro,,comuna,unknown,no,no,,,no,no,site mort
